h3,counts,min_depth,max_depth,salinity,min_salinity,max_salinity,temperature,min_temperature,max_temperature,oxygen,min_oxygen,max_oxygen,latitude,longitude
845da03ffffffff,3421,284.0,2254.0,34.55,34.5,34.6,3.4000000000000004,3.1,4.3,1.2999999999999998,1.0,1.4,18.56343,-158.34409
845da05ffffffff,73,930.0,1440.0,,,,,,,,,,18.63566,-159.13824
845da0bffffffff,52,435.0,1400.0,34.55,34.5,34.6,3.55,3.1,4.0,1.2999999999999998,1.2,1.4,19.00057,-158.29383
845da13ffffffff,55,1350.0,1553.0,34.6,34.6,34.6,3.1,2.9,3.1,1.4,1.4,1.5,18.22917,-157.1752
845da39ffffffff,856,952.0,1076.0,34.4,34.4,34.5,4.2,3.7,4.4,1.6,1.5,1.8,18.12576,-158.39414
845da53ffffffff,1107,2063.0,2152.0,34.6,34.6,34.7,2.0,1.9,2.2,3.0,2.7,3.1,19.36245,-157.44381
845e04dffffffff,1,3864.0,3864.0,,,,,,,,,,10.14127,-55.28125
845e06bffffffff,1,4423.0,4423.0,,,,,,,,,,10.9146,-54.97951
845e1c3ffffffff,1,4957.0,4957.0,,,,,,,,,,13.41148,-54.7469
845e23dffffffff,1,3410.0,3410.0,,,,,,,,,,9.58128,-56.25075
845e249ffffffff,8,57.0,57.0,,,,,,,,,,7.32255,-56.74497
845e24dffffffff,4,1332.0,1332.0,,,,,,,,,,7.40635,-56.33671
845e251ffffffff,19,104.0,1410.0,,,,,,,,,,8.24273,-57.51263
845e25bffffffff,5,101.0,110.0,,,,,,,,,,8.15723,-57.916
845e25dffffffff,1,110.0,110.0,,,,,,,,,,7.93764,-57.2576
845e263ffffffff,3,2848.0,3127.0,,,,,,,,,,8.58335,-55.88451
845e269ffffffff,1,2009.0,2009.0,,,,,,,,,,7.88346,-55.77604
845e26bffffffff,1,2494.0,2494.0,,,,,,,,,,8.19176,-56.03527
845e291ffffffff,3,1045.0,1193.0,,,,,,,,,,11.38086,-59.22711
845e293ffffffff,3,1007.0,1007.0,,,,,,,,,,11.66781,-59.47483
845e2b9ffffffff,3,1609.0,1609.0,,,,,,,,,,11.56177,-58.43324
845e349ffffffff,5,594.0,914.0,,,,,,,,,,7.90611,-53.85886
845e355ffffffff,1,1487.0,1487.0,,,,,,,,,,8.92095,-54.2346
845e35dffffffff,3,1254.0,1254.0,,,,,,,,,,8.52821,-54.38639
845e407ffffffff,12,991.0,2065.0,,,,,,,,,,15.16036,-61.6149
845e421ffffffff,8,70.0,73.0,,,,,,,,,,15.35499,-60.84667
845e423ffffffff,28,266.0,809.0,,,,,,,,,,15.61954,-61.08756
845e429ffffffff,3,47.0,73.0,,,,,,,,,,14.99191,-60.9911
845e42bffffffff,10,110.0,751.0,,,,,,,,,,15.25783,-61.23164
845e431ffffffff,30,274.0,358.0,,,,,,,,,,15.78384,-61.70996
845e433ffffffff,10,306.0,1406.0,,,,,,,,,,16.04393,-61.94772
845e435ffffffff,4,553.0,677.0,,,,,,,,,,15.88214,-61.32753
845e437ffffffff,4,185.0,453.0,,,,,,,,,,16.14279,-61.56658
845e43bffffffff,1,1507.0,1507.0,,,,,,,,,,15.68524,-62.09064
845e43dffffffff,21,62.0,2068.0,,,,,,,,,,15.52181,-61.47126
845e461ffffffff,65,75.0,1275.0,,,,,,,,,,14.3585,-60.89432
845e463ffffffff,82,67.0,2238.0,,,,,,,,,,14.62772,-61.13544
845e469ffffffff,34,38.0,774.0,,,,,,,,,,13.99189,-61.03893
845e46dffffffff,16,387.0,421.0,,,,,,,,,,14.08736,-60.65229
845e487ffffffff,11,1256.0,1256.0,,,,,,,,,,16.96334,-63.26361
845e4a1ffffffff,4,101.0,659.0,,,,,,,,,,17.16583,-62.51351
845e4a3ffffffff,7,101.0,656.0,,,,,,,,,,17.4167,-62.74791
845e4a9ffffffff,12,865.0,956.0,,,,,,,,,,16.81247,-62.65543
845e4adffffffff,1,589.0,589.0,,,,,,,,,,16.91301,-62.27818
845e4b1ffffffff,13,26.0,458.0,,,,,,,,,,17.56342,-63.35469
845e4b3ffffffff,2,786.0,786.0,,,,,,,,,,17.80982,-63.58589
845e4b5ffffffff,5,384.0,659.0,,,,,,,,,,17.66561,-62.98137
845e4b9ffffffff,1,26.0,26.0,,,,,,,,,,17.2131,-63.49538
845e4bbffffffff,13,64.0,512.0,,,,,,,,,,17.46091,-63.7262
845e4bdffffffff,6,65.0,741.0,,,,,,,,,,17.31506,-63.12255
845e4c1ffffffff,1,139.0,139.0,,,,,,,,,,15.64557,-63.45455
845e4c9ffffffff,13,1249.0,1250.0,,,,,,,,,,15.28809,-63.59555
845e4cbffffffff,5,371.0,371.0,,,,,,,,,,15.54534,-63.82673
845e4e7ffffffff,5,545.0,772.0,,,,,,,,,,16.55824,-62.42046
845e599ffffffff,8,145.0,204.0,,,,,,,,,,17.367,-61.75631
845e59bffffffff,1,38.0,38.0,,,,,,,,,,17.61897,-61.9933
845e5abffffffff,1,329.0,329.0,,,,,,,,,,17.7647,-60.22129
845e5cbffffffff,8,632.0,718.0,,,,,,,,,,16.24131,-61.18372
845e5d3ffffffff,2,796.0,796.0,,,,,,,,,,17.01321,-61.89916
845e5d9ffffffff,3,274.0,274.0,,,,,,,,,,16.40148,-61.80471
845e5dbffffffff,50,161.0,782.0,,,,,,,,,,16.65822,-62.04191
845e5ddffffffff,13,88.0,733.0,,,,,,,,,,16.50057,-61.42312
845e625ffffffff,10,232.0,2909.0,,,,,,,,,,12.88598,-61.4722
845e62dffffffff,39,298.0,1540.0,,,,,,,,,,12.51543,-61.61644
845e641ffffffff,13,46.0,55.0,,,,,,,,,,11.21259,-62.81019
845e643ffffffff,1,407.0,407.0,,,,,,,,,,11.49113,-63.04577
845e645ffffffff,13,78.0,329.0,,,,,,,,,,11.30562,-62.43028
845e647ffffffff,20,71.0,430.0,,,,,,,,,,11.58476,-62.6672
845e649ffffffff,4,47.0,47.0,,,,,,,,,,10.83967,-62.95307
845e64bffffffff,4,26.0,49.0,,,,,,,,,,11.11947,-63.18827
845e659ffffffff,1,63.0,63.0,,,,,,,,,,11.30361,-63.79738
845e65dffffffff,1,59.0,59.0,,,,,,,,,,11.39741,-63.4225
845e661ffffffff,15,479.0,722.0,,,,,,,,,,11.77168,-61.90463
845e665ffffffff,14,75.0,910.0,,,,,,,,,,11.86493,-61.52067
845e667ffffffff,58,143.0,2204.0,,,,,,,,,,12.14399,-61.76058
845e669ffffffff,23,125.0,300.0,,,,,,,,,,11.39854,-62.04857
845e66bffffffff,5,402.0,598.0,,,,,,,,,,11.67828,-62.28681
845e689ffffffff,2,3435.0,3525.0,,,,,,,,,,13.75003,-64.52797
845e6c3ffffffff,2,3435.0,3453.0,,,,,,,,,,13.38823,-64.66785
845e6d5ffffffff,1,3531.0,3531.0,,,,,,,,,,13.65164,-64.8957
845e705ffffffff,241,28.0,635.0,,,,,,,,,,12.98367,-59.67504
845e707ffffffff,4,730.0,730.0,,,,,,,,,,13.26244,-59.92071
845e711ffffffff,31,241.0,750.0,,,,,,,,,,13.35042,-60.9421
845e713ffffffff,28,395.0,674.0,,,,,,,,,,13.62424,-61.18344
845e717ffffffff,10,97.0,282.0,,,,,,,,,,13.7194,-60.79724
845e719ffffffff,75,53.0,838.0,,,,,,,,,,12.98044,-61.08688
845e71bffffffff,54,89.0,1436.0,,,,,,,,,,13.25559,-61.32787
845e72bffffffff,35,74.0,329.0,,,,,,,,,,13.35592,-59.52866
845e749ffffffff,1,1656.0,1656.0,,,,,,,,,,11.48489,-60.25979
845e74bffffffff,5,893.0,893.0,,,,,,,,,,11.76884,-60.50411
845e74dffffffff,1,746.0,746.0,,,,,,,,,,11.57645,-59.86813
845e753ffffffff,16,381.0,744.0,,,,,,,,,,12.60952,-61.23157
845e75bffffffff,11,144.0,460.0,,,,,,,,,,12.23767,-61.37616
845e76bffffffff,2,134.0,134.0,,,,,,,,,,12.32845,-59.57509
845e9edffffffff,1,2309.0,2309.0,,,,,,,,,,17.1192,-46.28058
845f0b1ffffffff,2,27.0,27.0,,,,,,,,,,7.15467,-57.55715
845f0b7ffffffff,1,57.0,57.0,,,,,,,,,,7.54648,-57.4074
845f0bdffffffff,2,26.0,26.0,,,,,,,,,,6.84578,-57.30184
845f123ffffffff,2,13.0,13.0,,,,,,,,,,5.27917,-52.14267
845f137ffffffff,1,55.0,55.0,,,,,,,,,,5.92364,-52.68016
845f181ffffffff,5,24.0,46.0,,,,,,,,,,6.63458,-54.73103
845f183ffffffff,1,51.0,51.0,,,,,,,,,,6.9491,-54.99349
845f185ffffffff,3,44.0,44.0,,,,,,,,,,6.71653,-54.31556
845f189ffffffff,2,18.0,26.0,,,,,,,,,,6.23696,-54.88302
845f18bffffffff,4,7.0,37.0,,,,,,,,,,6.5525,-55.14524
845f18dffffffff,1,31.0,31.0,,,,,,,,,,6.31856,-54.46779
845f191ffffffff,1,66.0,66.0,,,,,,,,,,7.17906,-55.66725
845f195ffffffff,1,64.0,64.0,,,,,,,,,,7.26211,-55.25515
845f197ffffffff,3,1279.0,1279.0,,,,,,,,,,7.57357,-55.516
845f1a1ffffffff,5,131.0,131.0,,,,,,,,,,7.19593,-53.7464
845f1a3ffffffff,6,366.0,366.0,,,,,,,,,,7.51035,-54.01109
845f1a5ffffffff,1,549.0,549.0,,,,,,,,,,7.27787,-53.3283
845f1a7ffffffff,5,640.0,704.0,,,,,,,,,,7.59275,-53.59396
845f1a9ffffffff,2,48.0,55.0,,,,,,,,,,6.79835,-53.89885
845f1abffffffff,8,55.0,91.0,,,,,,,,,,7.11381,-54.16333
845f1b1ffffffff,8,732.0,1056.0,,,,,,,,,,7.7402,-54.68995
845f1b5ffffffff,13,516.0,914.0,,,,,,,,,,7.82325,-54.27502
845f1b7ffffffff,1,1011.0,1011.0,,,,,,,,,,8.13461,-54.53817
845f1bbffffffff,20,137.0,183.0,,,,,,,,,,7.65697,-55.10363
845f1bdffffffff,9,142.0,274.0,,,,,,,,,,7.42777,-54.42703
845f1d5ffffffff,2,7.0,22.0,,,,,,,,,,6.15526,-55.29697
845f1e5ffffffff,1,31.0,31.0,,,,,,,,,,6.16305,-53.36763
845f4b5ffffffff,6,49.0,54.0,,,,,,,,,,10.74709,-63.33066
845f4bbffffffff,3,55.0,55.0,,,,,,,,,,10.56177,-64.08025
845f515ffffffff,1,96.0,96.0,,,,,,,,,,8.79859,-59.86223
845f517ffffffff,2,33.0,33.0,,,,,,,,,,9.09463,-60.10887
845f529ffffffff,1,37.0,37.0,,,,,,,,,,8.37394,-58.56965
845f52bffffffff,6,57.0,57.0,,,,,,,,,,8.67458,-58.82057
845f52dffffffff,20,80.0,183.0,,,,,,,,,,8.46011,-58.169
845f531ffffffff,2,457.0,457.0,,,,,,,,,,9.2707,-59.31971
845f53bffffffff,3,80.0,91.0,,,,,,,,,,9.18272,-59.71512
845f53dffffffff,9,73.0,137.0,,,,,,,,,,8.9735,-59.07059
845f567ffffffff,1,20.0,20.0,,,,,,,,,,8.07161,-58.31785
845f585ffffffff,1,366.0,366.0,,,,,,,,,,10.35152,-60.69752
845f58dffffffff,2,56.0,63.0,,,,,,,,,,9.97216,-60.84326
845f591ffffffff,39,18.0,82.0,,,,,,,,,,10.74176,-61.95361
845f593ffffffff,4,102.0,134.0,,,,,,,,,,11.02462,-62.19242
845f597ffffffff,3,138.0,138.0,,,,,,,,,,11.11694,-61.80939
845f59dffffffff,4,57.0,57.0,,,,,,,,,,10.45707,-61.71385
845f5a1ffffffff,1,67.0,67.0,,,,,,,,,,10.82087,-60.16087
845f5a3ffffffff,5,71.0,71.0,,,,,,,,,,11.10792,-60.40578
845f5a9ffffffff,10,104.0,106.0,,,,,,,,,,10.44183,-60.30713
845f5abffffffff,5,62.0,113.0,,,,,,,,,,10.73012,-60.55169
845f5adffffffff,2,649.0,649.0,,,,,,,,,,10.532,-59.91505
845f5b1ffffffff,1,62.0,62.0,,,,,,,,,,11.30122,-61.03804
845f5b5ffffffff,5,174.0,403.0,,,,,,,,,,11.39314,-60.64976
845f5bbffffffff,13,79.0,146.0,,,,,,,,,,11.20915,-61.42459
845f5e1ffffffff,3,48.0,88.0,,,,,,,,,,9.77069,-60.20816
845f5e3ffffffff,2,72.0,72.0,,,,,,,,,,10.062,-60.4533
845f5e5ffffffff,10,183.0,366.0,,,,,,,,,,9.85983,-59.81524
845f5e7ffffffff,6,366.0,457.0,,,,,,,,,,10.15173,-60.06164
845f5e9ffffffff,1,64.0,64.0,,,,,,,,,,9.38892,-60.35459
845fa11ffffffff,1,151.0,151.0,,,,,,,,,,5.5171,-50.86902
845fa53ffffffff,3,59.0,60.0,,,,,,,,,,4.70821,-51.17707
845fa5dffffffff,2,69.0,69.0,,,,,,,,,,4.05294,-50.63238
845fa99ffffffff,1,618.0,618.0,,,,,,,,,,7.35962,-52.90907
845fa9bffffffff,1,725.0,725.0,,,,,,,,,,7.67494,-53.17566
845facbffffffff,6,88.0,88.0,,,,,,,,,,6.00387,-52.25835
845fad3ffffffff,4,130.0,130.0,,,,,,,,,,6.96152,-53.06191
845fad7ffffffff,1,667.0,667.0,,,,,,,,,,7.04283,-52.64175
846024bffffffff,1,393.0,393.0,,,,,,,,,,7.09523,76.87189
8460891ffffffff,1,51.0,51.0,,,,,,,,,,17.85286,72.5725
8460d41ffffffff,4,101.0,101.0,,,,,,,,,,17.45342,71.59744
8460d47ffffffff,4,90.0,90.0,,,,,,,,,,17.79057,71.40275
8460d63ffffffff,5,84.0,84.0,,,,,,,,,,18.48388,71.39995
8461037ffffffff,1,733.0,733.0,,,,,,,,,,6.62382,79.51329
84610a3ffffffff,21,38.0,51.0,,,,,,,,,,6.70782,77.47069
8461103ffffffff,1,925.0,925.0,,,,,,,,,,8.02333,81.64262
84615cbffffffff,3,229.0,229.0,,,,,,,,,,4.7493,72.76094
84615cdffffffff,1,903.0,903.0,,,,,,,,,,5.07716,73.33046
8463861ffffffff,18,70.0,125.0,,,,,,,,,,11.50117,51.49582
8463865ffffffff,8,28.0,48.0,,,,,,,,,,11.30304,51.17409
8463915ffffffff,8,75.0,75.0,,,,,,,,,,9.67244,50.83767
8463917ffffffff,19,65.0,80.0,,,,,,,,,,9.51828,51.18167
846391bffffffff,5,60.0,60.0,,,,,,,,,,10.06424,51.35991
846393bffffffff,1,90.0,90.0,,,,,,,,,,9.32003,50.91976
846395bffffffff,1,78.0,78.0,,,,,,,,,,10.94144,51.14081
8463b17ffffffff,2,60.0,60.0,,,,,,,,,,12.03058,51.24132
8464065ffffffff,3,96.0,96.0,,,,,,,,,,10.56557,97.56842
84640a5ffffffff,1,70.0,70.0,,,,,,,,,,11.62865,93.54352
84640e1ffffffff,3,2896.0,2896.0,,,,,,,,,,10.42738,94.14315
84640e3ffffffff,1,1790.0,1790.0,,,,,,,,,,10.45762,93.69074
84640ebffffffff,12,1336.0,1357.0,,,,,,,,,,10.05698,93.8902
8464229ffffffff,21,77.0,77.0,,,,,,,,,,7.81543,98.02581
846423dffffffff,2,508.0,508.0,,,,,,,,,,7.88518,97.12805
846426dffffffff,1,21.0,21.0,,,,,,,,,,7.34136,99.1136
846429bffffffff,1,1609.0,1609.0,,,,,,,,,,6.63679,92.98231
84642bdffffffff,15,434.0,705.0,,,,,,,,,,8.11422,93.98215
8464a9dffffffff,2,43.0,43.0,,,,,,,,,,14.94863,95.8498
8464e4dffffffff,6,121.0,121.0,,,,,,,,,,12.0567,92.88864
84651d3ffffffff,2,38.0,38.0,,,,,,,,,,5.73496,99.87353
8466065ffffffff,36,57.0,158.0,,,,,,,,,,9.60579,-76.15431
846606dffffffff,16,58.0,746.0,,,,,,,,,,9.95513,-75.98149
8466101ffffffff,1,30.0,30.0,,,,,,,,,,8.83481,-77.76225
8466109ffffffff,6,333.0,337.0,,,,,,,,,,9.1898,-77.58593
846610bffffffff,22,83.0,1205.0,,,,,,,,,,8.85752,-77.34122
846610dffffffff,1,76.0,76.0,,,,,,,,,,9.16716,-78.00692
8466111ffffffff,1,53.0,53.0,,,,,,,,,,8.18957,-76.85098
846611dffffffff,6,53.0,59.0,,,,,,,,,,8.5241,-77.09624
8466121ffffffff,6,18.0,66.0,,,,,,,,,,8.42989,-78.78487
8466123ffffffff,10,11.0,62.0,,,,,,,,,,8.09501,-78.53978
8466125ffffffff,6,3.0,69.0,,,,,,,,,,8.4051,-79.20873
8466127ffffffff,6,33.0,44.0,,,,,,,,,,8.07017,-78.96375
8466129ffffffff,1,13.0,13.0,,,,,,,,,,8.78784,-78.60649
846612dffffffff,3,17.0,55.0,,,,,,,,,,8.76359,-79.02962
8466135ffffffff,1,65.0,65.0,,,,,,,,,,7.75897,-78.29437
8466153ffffffff,4,37.0,732.0,,,,,,,,,,8.9014,-76.50156
8466157ffffffff,10,73.0,1122.0,,,,,,,,,,8.87972,-76.92098
8466159ffffffff,11,276.0,947.0,,,,,,,,,,9.58538,-76.57207
846615bffffffff,2,64.0,69.0,,,,,,,,,,9.25454,-76.32767
8466161ffffffff,7,51.0,72.0,,,,,,,,,,9.47519,-78.67292
8466169ffffffff,3,1829.0,1867.0,,,,,,,,,,9.82824,-78.49534
846616bffffffff,14,50.0,60.0,,,,,,,,,,9.49832,-78.25129
846616dffffffff,18,96.0,115.0,,,,,,,,,,9.80513,-78.91688
8466201ffffffff,12,71.0,198.0,,,,,,,,,,11.39503,-73.65156
8466205ffffffff,21,161.0,641.0,,,,,,,,,,11.38046,-74.06098
846620bffffffff,4,549.0,549.0,,,,,,,,,,11.409,-73.24326
8466221ffffffff,6,18.0,366.0,,,,,,,,,,11.02517,-74.6404
8466225ffffffff,4,38.0,310.0,,,,,,,,,,11.00865,-75.05284
8466229ffffffff,4,402.0,1039.0,,,,,,,,,,11.36528,-74.47149
846622bffffffff,2,194.0,259.0,,,,,,,,,,11.04108,-74.22899
8466255ffffffff,2,334.0,334.0,,,,,,,,,,11.74485,-73.07763
8466259ffffffff,16,55.0,205.0,,,,,,,,,,12.09046,-72.5073
846625dffffffff,10,183.0,492.0,,,,,,,,,,12.07865,-72.91256
8466311ffffffff,2,46.0,196.0,,,,,,,,,,10.64803,-75.63747
8466317ffffffff,3,160.0,548.0,,,,,,,,,,10.30255,-75.80921
8466333ffffffff,7,384.0,1502.0,,,,,,,,,,9.93538,-76.39842
846633bffffffff,4,808.0,943.0,,,,,,,,,,10.28347,-76.2253
8466801ffffffff,1,3058.0,3058.0,,,,,,,,,,6.10346,-82.0109
8466809ffffffff,15,850.0,1430.0,34.5,34.5,34.5,2.3,2.3,2.3,1.6,1.6,1.6,6.47371,-81.82617
8466813ffffffff,3,3241.0,3241.0,,,,,,,,,,5.10275,-80.84333
8466829ffffffff,1,2690.0,2690.0,,,,,,,,,,6.04394,-82.8713
846684dffffffff,1,67.0,67.0,,,,,,,,,,7.51842,-82.13038
8466853ffffffff,4,3279.0,3279.0,,,,,,,,,,6.19001,-80.7226
8466867ffffffff,1,2690.0,2690.0,,,,,,,,,,6.38488,-83.11534
84668c5ffffffff,1,2489.0,2489.0,,,,,,,,,,4.75729,-80.59656
84668e7ffffffff,9,1644.0,1644.0,,,,,,,,,,3.97398,-81.39713
8466901ffffffff,1,2149.0,2149.0,,,,,,,,,,5.889,-85.02484
8466929ffffffff,1,1789.0,1789.0,,,,,,,,,,5.82467,-85.88625
8466999ffffffff,2,2070.0,2070.0,,,,,,,,,,3.1836,-82.20259
8466a09ffffffff,3,42.0,57.0,,,,,,,,,,9.02026,-80.54636
8466a0dffffffff,3,55.0,920.0,,,,,,,,,,8.99395,-80.97142
8466a11ffffffff,3,39.0,53.0,,,,,,,,,,8.01906,-79.8135
8466a13ffffffff,2,119.0,119.0,,,,,,,,,,7.68286,-79.56846
8466a15ffffffff,2,17.0,18.0,,,,,,,,,,7.9928,-80.23919
8466a17ffffffff,3,72.0,78.0,,,,,,,,,,7.65658,-79.99433
8466a19ffffffff,3,13.0,31.0,,,,,,,,,,8.37982,-79.63318
8466a1bffffffff,1,86.0,86.0,,,,,,,,,,8.04485,-79.38834
8466a1dffffffff,2,11.0,16.0,,,,,,,,,,8.35405,-80.05817
8466a23ffffffff,5,7.0,73.0,,,,,,,,,,7.91121,-81.51897
8466a37ffffffff,4,589.0,589.0,,,,,,,,,,7.23758,-81.03022
8466a43ffffffff,2,49.0,49.0,,,,,,,,,,9.37724,-80.36545
8466a51ffffffff,1,2.0,2.0,,,,,,,,,,9.07132,-79.69761
8466a53ffffffff,9,1.0,27.0,,,,,,,,,,8.73883,-79.45335
8466a57ffffffff,2,26.0,26.0,,,,,,,,,,8.71357,-79.87764
8466a5dffffffff,5,62.0,62.0,,,,,,,,,,9.40254,-79.94151
8466a61ffffffff,2,47.0,366.0,,,,,,,,,,9.29815,-81.63987
8466a63ffffffff,10,73.0,594.0,,,,,,,,,,8.96712,-81.39688
8466a65ffffffff,1,6.0,6.0,,,,,,,,,,9.27072,-82.06539
8466a6bffffffff,2,554.0,732.0,,,,,,,,,,9.32505,-81.21468
8466a9bffffffff,7,42.0,45.0,,,,,,,,,,5.66876,-77.66495
8466ac5ffffffff,13,838.0,1463.0,,,,,,,,,,7.34549,-79.32306
8466ac9ffffffff,1,62.0,62.0,,,,,,,,,,7.73406,-78.71844
8466acdffffffff,1,443.0,443.0,,,,,,,,,,7.70869,-79.14315
8466ad9ffffffff,1,36.0,36.0,,,,,,,,,,7.08358,-77.8026
8466adbffffffff,1,119.0,119.0,,,,,,,,,,6.74431,-77.55626
8466aebffffffff,7,2323.0,3200.0,,,,,,,,,,6.98059,-79.50347
8466b63ffffffff,2,1005.0,1008.0,,,,,,,,,,8.76514,-84.38236
8466f07ffffffff,2,18.0,18.0,,,,,,,,,,3.51123,-77.45628
84670b3ffffffff,16,62.0,361.0,,,,,,,,,,12.42142,-72.34372
84670b7ffffffff,3,357.0,375.0,,,,,,,,,,12.41039,-72.74805
8467303ffffffff,3,42.0,95.0,,,,,,,,,,17.68288,-75.59924
8467305ffffffff,2,440.0,600.0,,,,,,,,,,17.96911,-76.24197
8467307ffffffff,3,570.0,1493.0,,,,,,,,,,17.67349,-76.00449
8467321ffffffff,4,183.0,1675.0,,,,,,,,,,17.65216,-76.81756
8467325ffffffff,1,53.0,53.0,,,,,,,,,,17.6402,-77.2253
8467329ffffffff,1,457.0,457.0,,,,,,,,,,17.95873,-76.64814
846732bffffffff,1,1340.0,1340.0,,,,,,,,,,17.66325,-76.41061
8467351ffffffff,5,466.0,536.0,,,,,,,,,,18.29665,-74.86297
8467355ffffffff,11,1030.0,1034.0,,,,,,,,,,18.28959,-75.26567
8467359ffffffff,5,777.0,1143.0,,,,,,,,,,18.59607,-74.6978
846735bffffffff,2,1143.0,1143.0,,,,,,,,,,18.30287,-74.46124
846735dffffffff,3,182.0,570.0,,,,,,,,,,18.58975,-75.09967
8467405ffffffff,2,384.0,384.0,,,,,,,,,,11.53068,-68.44431
8467407ffffffff,3,496.0,496.0,,,,,,,,,,11.21003,-68.20704
846741bffffffff,15,97.0,97.0,,,,,,,,,,10.90847,-66.80616
8467429ffffffff,7,732.0,1129.0,,,,,,,,,,11.52369,-68.83642
846742dffffffff,5,174.0,174.0,,,,,,,,,,11.51614,-69.23005
8467431ffffffff,10,24.0,59.0,,,,,,,,,,10.55822,-68.12322
8467439ffffffff,1,283.0,283.0,,,,,,,,,,10.88855,-67.96982
8467447ffffffff,4,36.0,337.0,,,,,,,,,,12.18041,-68.13738
8467451ffffffff,5,1136.0,1137.0,,,,,,,,,,11.87161,-67.12678
8467457ffffffff,2,1826.0,1826.0,,,,,,,,,,11.54839,-67.27737
846745bffffffff,25,25.0,65.0,,,,,,,,,,11.87553,-66.74208
8467461ffffffff,8,94.0,408.0,,,,,,,,,,12.16936,-68.91898
8467463ffffffff,4,1006.0,1097.0,,,,,,,,,,11.85047,-68.68163
8467465ffffffff,3,290.0,330.0,,,,,,,,,,12.16297,-69.31205
8467467ffffffff,2,380.0,888.0,,,,,,,,,,11.84379,-69.07422
846746bffffffff,2,490.0,877.0,,,,,,,,,,12.17517,-68.52741
846746dffffffff,1,417.0,417.0,,,,,,,,,,12.48732,-69.15636
84674c9ffffffff,15,67.0,73.0,,,,,,,,,,10.59344,-66.18671
846750bffffffff,1,34.0,34.0,,,,,,,,,,11.4901,-70.41976
8467541ffffffff,1,97.0,97.0,,,,,,,,,,12.45927,-70.73911
8467543ffffffff,13,64.0,73.0,,,,,,,,,,12.14029,-70.50002
8467545ffffffff,9,65.0,119.0,,,,,,,,,,12.45074,-71.1383
8467547ffffffff,1,25.0,25.0,,,,,,,,,,12.13154,-70.89883
8467549ffffffff,8,201.0,612.0,,,,,,,,,,12.78491,-70.57997
846754bffffffff,1,548.0,548.0,,,,,,,,,,12.46719,-70.3413
846754dffffffff,1,101.0,101.0,,,,,,,,,,12.7772,-70.97818
8467555ffffffff,5,35.0,35.0,,,,,,,,,,11.82031,-70.26089
846755bffffffff,14,55.0,914.0,,,,,,,,,,11.83654,-69.46832
846755dffffffff,3,62.0,62.0,,,,,,,,,,12.14845,-70.1026
8467565ffffffff,3,46.0,59.0,,,,,,,,,,12.10165,-72.10326
8467569ffffffff,8,82.0,145.0,,,,,,,,,,12.44159,-71.53882
846756dffffffff,4,11.0,375.0,,,,,,,,,,12.43182,-71.94064
8467629ffffffff,9,5000.0,5008.0,,,,,,,,,,13.76718,-67.765
8467633ffffffff,1,4470.0,4470.0,,,,,,,,,,12.5118,-66.82733
8467683ffffffff,1,420.0,420.0,,,,,,,,,,11.29555,-65.1385
8467693ffffffff,2,66.0,66.0,,,,,,,,,,10.83973,-64.31137
8467695ffffffff,8,91.0,91.0,,,,,,,,,,11.02191,-64.91072
846769bffffffff,9,60.0,91.0,,,,,,,,,,11.20975,-64.17039
84676a1ffffffff,1,876.0,876.0,,,,,,,,,,11.23873,-66.27303
84676a3ffffffff,54,97.0,113.0,,,,,,,,,,10.91921,-66.03866
84676a7ffffffff,3,257.0,257.0,,,,,,,,,,10.91409,-66.42157
84676b3ffffffff,9,64.0,86.0,,,,,,,,,,10.28365,-65.19041
84676b7ffffffff,2,59.0,843.0,,,,,,,,,,10.27811,-65.57032
84676bdffffffff,14,64.0,64.0,,,,,,,,,,10.92383,-65.65747
84676cdffffffff,2,2910.0,2910.0,,,,,,,,,,12.8307,-65.53902
84676d7ffffffff,2,1519.0,1519.0,,,,,,,,,,11.75759,-64.6305
8467717ffffffff,1,1975.0,1975.0,,,,,,,,,,12.80957,-69.00124
8467735ffffffff,1,622.0,622.0,,,,,,,,,,12.79199,-70.18315
8467737ffffffff,10,77.0,419.0,,,,,,,,,,12.4745,-69.94488
846780dffffffff,1,699.0,699.0,,,,,,,,,,13.6801,-81.39664
8467821ffffffff,1,707.0,707.0,,,,,,,,,,12.97906,-82.17726
8467827ffffffff,2,152.0,300.0,,,,,,,,,,12.63783,-82.35861
8467829ffffffff,1,640.0,640.0,,,,,,,,,,13.3184,-81.99636
8467847ffffffff,3,183.0,183.0,,,,,,,,,,14.01506,-81.21724
846784bffffffff,17,229.0,419.0,,,,,,,,,,14.37049,-80.62061
846785dffffffff,3,119.0,119.0,,,,,,,,,,14.06031,-80.38103
8467861ffffffff,1,504.0,504.0,,,,,,,,,,13.96683,-82.05488
8467869ffffffff,8,58.0,759.0,,,,,,,,,,14.30091,-81.87474
8467893ffffffff,1,1715.0,1715.0,,,,,,,,,,10.17943,-78.31827
8467897ffffffff,1,1804.0,1804.0,,,,,,,,,,10.1569,-78.73907
84678b3ffffffff,19,46.0,421.0,,,,,,,,,,9.78146,-79.33904
84678b7ffffffff,4,239.0,1733.0,,,,,,,,,,9.75723,-79.76177
8467911ffffffff,1,27.0,27.0,,,,,,,,,,12.58416,-83.20134
846791bffffffff,1,42.0,42.0,,,,,,,,,,12.61133,-82.77988
